Date,Price,Open,High,Low,Vol,ChangePct
12-Feb-18,"8,903.50","8,083.60","8,984.90","8,083.60",238.67K,10.17%
11-Feb-18,"8,081.90","8,559.70","8,564.20","7,843.70",236.20K,-5.58%
10-Feb-18,"8,559.60","8,697.30","9,066.60","8,172.20",263.53K,-1.61%
9-Feb-18,"8,699.80","8,163.60","8,735.60","7,784.60",233.94K,6.56%
8-Feb-18,"8,164.20","7,595.10","8,489.90","7,595.10",296.10K,7.50%
7-Feb-18,"7,594.70","7,693.80","8,536.50","7,196.60",445.62K,-1.38%
6-Feb-18,"7,701.20","6,939.30","7,896.20","5,996.60",886.88K,10.99%
5-Feb-18,"6,938.50","8,220.80","8,383.20","6,651.90",593.89K,-15.61%
4-Feb-18,"8,222.20","9,241.50","9,382.10","7,932.10",280.94K,-11.03%
3-Feb-18,"9,241.10","8,894.40","9,506.90","8,249.30",248.71K,3.91%
2-Feb-18,"8,893.20","9,179.80","9,201.40","7,915.80",519.40K,-3.14%
1-Feb-18,"9,181.10","10,266.20","10,303.00","8,789.20",358.40K,-10.56%
31-Jan-18,"10,265.40","10,166.30","10,397.70","9,742.20",208.47K,0.98%
30-Jan-18,"10,166.00","11,244.50","11,277.20","9,917.70",264.72K,-9.59%
29-Jan-18,"11,244.80","11,794.90","11,888.10","11,119.00",137.42K,-4.67%
28-Jan-18,"11,795.10","11,471.20","12,112.70","11,433.30",154.63K,2.86%
27-Jan-18,"11,467.50","11,118.00","11,621.70","10,908.40",163.49K,3.14%
26-Jan-18,"11,118.10","11,203.10","11,655.30","10,389.40",253.91K,-0.76%
25-Jan-18,"11,203.00","11,439.90","11,740.90","10,983.80",181.81K,-2.18%
24-Jan-18,"11,452.30","10,899.40","11,549.50","10,584.50",136.06K,5.04%
23-Jan-18,"10,903.20","10,869.00","11,438.00","10,056.60",188.37K,0.35%
22-Jan-18,"10,864.80","11,597.50","11,970.90","10,136.80",201.73K,-6.30%
21-Jan-18,"11,594.90","12,857.10","12,860.20","11,164.50",206.96K,-9.83%
20-Jan-18,"12,858.90","11,579.20","13,082.20","11,567.30",143.90K,11.04%
19-Jan-18,"11,580.20","11,229.60","11,973.20","10,901.50",170.74K,2.98%
18-Jan-18,"11,245.40","11,202.00","12,004.70","10,660.20",242.45K,0.47%
17-Jan-18,"11,192.30","11,357.70","11,769.60","9,271.30",361.80K,-1.49%
16-Jan-18,"11,362.00","13,704.40","13,711.00","10,050.70",317.10K,-17.05%
15-Jan-18,"13,697.50","13,695.50","14,396.60","13,475.40",73.27K,0.02%
14-Jan-18,"13,695.20","14,291.90","14,446.10","13,094.70",85.12K,-4.18%
13-Jan-18,"14,292.20","13,896.00","14,640.70","13,888.20",61.14K,2.92%
12-Jan-18,"13,886.70","13,529.20","14,176.40","13,410.00",82.37K,2.60%
11-Jan-18,"13,535.40","15,046.70","15,109.10","13,048.30",167.81K,-10.02%
10-Jan-18,"15,043.00","14,778.50","15,045.40","13,613.10",87.07K,1.79%
9-Jan-18,"14,778.50","14,976.20","15,324.60","14,613.40",71.40K,-1.32%
8-Jan-18,"14,976.20","16,228.30","16,302.90","13,902.30",142.45K,-7.71%
7-Jan-18,"16,228.20","17,174.50","17,184.80","15,791.10",79.01K,-5.50%
6-Jan-18,"17,172.30","16,954.80","17,252.80","16,286.60",83.93K,1.28%
5-Jan-18,"16,954.80","15,180.10","17,126.90","14,832.40",141.96K,11.69%
4-Jan-18,"15,180.10","15,156.50","15,408.70","14,244.70",110.97K,0.15%
3-Jan-18,"15,156.60","14,754.10","15,435.00","14,579.70",106.54K,2.73%
2-Jan-18,"14,754.10","13,444.90","15,306.10","12,934.20",137.73K,9.74%
1-Jan-18,"13,444.90","13,850.50","13,921.50","12,877.70",78.43K,-2.93%
