Date,Price,Open,High,Low,Vol,ChangePct
12-Feb-19,"3,632.00","3,631.80","3,656.40","3,594.40",545.82K,0.01%
11-Feb-19,"3,631.80","3,678.80","3,681.10","3,623.80",517.28K,-1.28%
10-Feb-19,"3,679.00","3,661.00","3,680.60","3,617.10",501.90K,0.48%
9-Feb-19,"3,661.40","3,661.60","3,675.30","3,633.20",454.80K,-0.01%
8-Feb-19,"3,661.70","3,397.30","3,721.10","3,382.50",699.23K,7.77%
7-Feb-19,"3,397.70","3,404.90","3,421.80","3,390.30",471.36K,-0.20%
6-Feb-19,"3,404.30","3,468.50","3,478.00","3,383.90",514.21K,-1.85%
5-Feb-19,"3,468.40","3,463.00","3,485.90","3,450.30",460.95K,0.16%
4-Feb-19,"3,462.80","3,459.00","3,479.70","3,437.10",503.92K,0.11%
3-Feb-19,"3,459.10","3,502.30","3,507.80","3,431.30",451.66K,-1.24%
2-Feb-19,"3,502.50","3,467.90","3,514.50","3,447.80",443.60K,1.00%
1-Feb-19,"3,467.90","3,437.70","3,485.70","3,415.30",481.58K,0.90%
31-Jan-19,"3,437.20","3,460.00","3,484.70","3,427.00",477.07K,-0.66%
30-Jan-19,"3,460.00","3,414.60","3,479.00","3,394.20",600.25K,1.32%
29-Jan-19,"3,414.80","3,442.80","3,450.10","3,368.20",585.46K,-0.81%
28-Jan-19,"3,442.80","3,555.80","3,561.20","3,395.70",620.85K,-3.17%
27-Jan-19,"3,555.60","3,570.90","3,583.20","3,509.20",464.02K,-0.43%
26-Jan-19,"3,570.90","3,572.00","3,652.50","3,556.10",432.55K,-0.03%
25-Jan-19,"3,572.00","3,574.30","3,582.60","3,542.20",448.89K,-0.06%
24-Jan-19,"3,574.30","3,561.40","3,587.00","3,539.70",428.60K,0.36%
23-Jan-19,"3,561.50","3,580.10","3,608.30","3,532.80",445.87K,-0.52%
22-Jan-19,"3,580.10","3,536.90","3,607.90","3,465.20",447.70K,1.23%
21-Jan-19,"3,536.70","3,542.70","3,561.40","3,505.40",394.17K,-0.16%
20-Jan-19,"3,542.30","3,676.20","3,699.10","3,503.90",563.31K,-3.68%
19-Jan-19,"3,677.80","3,605.80","3,715.20","3,604.10",537.06K,2.00%
18-Jan-19,"3,605.60","3,626.30","3,627.90","3,575.70",488.16K,-0.57%
17-Jan-19,"3,626.40","3,588.10","3,636.70","3,554.80",525.10K,1.07%
16-Jan-19,"3,588.00","3,570.60","3,644.10","3,561.40",487.34K,0.47%
15-Jan-19,"3,571.30","3,637.50","3,660.80","3,545.70",544.85K,-1.84%
14-Jan-19,"3,638.10","3,490.40","3,672.00","3,490.40",539.93K,4.24%
13-Jan-19,"3,490.20","3,597.30","3,617.60","3,473.20",452.79K,-2.98%
12-Jan-19,"3,597.20","3,616.60","3,633.90","3,561.30",435.06K,-0.53%
11-Jan-19,"3,616.50","3,603.30","3,655.70","3,563.10",551.64K,0.35%
10-Jan-19,"3,603.70","3,978.90","4,007.70","3,562.10",697.31K,-9.41%
9-Jan-19,"3,978.00","3,971.00","4,014.20","3,957.50",473.42K,0.17%
8-Jan-19,"3,971.00","3,985.80","4,070.50","3,943.10",514.08K,-0.37%
7-Jan-19,"3,985.90","4,004.30","4,028.00","3,945.50",500.88K,-0.45%
6-Jan-19,"4,004.10","3,785.70","4,034.10","3,758.50",529.89K,5.78%
5-Jan-19,"3,785.40","3,802.80","3,846.70","3,769.00",468.45K,-0.46%
4-Jan-19,"3,802.70","3,780.50","3,823.90","3,720.00",488.70K,0.60%
3-Jan-19,"3,780.10","3,874.10","3,875.80","3,753.00",450.32K,-2.42%
2-Jan-19,"3,873.80","3,809.70","3,894.80","3,768.10",554.47K,1.69%
1-Jan-19,"3,809.40","3,709.50","3,814.30","3,664.40",469.11K,2.69%
